INSERT INTO User VALUES ('-500', 'Jaime Tan', 'P00500', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('408', 'Hendrix Ha', 'S00408', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('409', 'Lia Chew', 'S00409', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('410', 'Collin Chin', 'S00410', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('411', 'Legend Ha', 'S00411', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('412', 'Gracelynn Goh', 'S00412', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('413', 'Felicity Chau', 'S00413', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('414', 'Mark Chau', 'S00414', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('415', 'Romeo Yong', 'S00415', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('416', 'Kyler Frost', 'S00416', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('417', 'Martin Tan', 'S00417', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('418', 'Dominick Bishop', 'S00418', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('419', 'Brooks Loh', 'S00419', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('420', 'Rosalie Chua', 'S00420', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('421', 'Tyson Chua', 'S00421', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('422', 'Joy Chooi', 'S00422', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('423', 'Emerson Ho', 'S00423', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('424', 'Alana Ong', 'S00424', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('425', 'Juniper Chang', 'S00425', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('426', 'Amari Chong', 'S00426', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('427', 'Zane Bishop', 'S00427', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('428', 'Ellis Goh', 'S00428', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('429', 'Dakota Wong', 'S00429', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('430', 'Kinley Liew', 'S00430', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('431', 'Shawn Li', 'S00431', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('432', 'Heaven Ong', 'S00432', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('433', 'Ronan Chin', 'S00433', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('434', 'Millie Chong', 'S00434', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('435', 'Caiden Lai', 'S00435', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('436', 'Jane Lloyd', 'S00436', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('437', 'Colin Law', 'S00437', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('438', 'Rosalie Palmer', 'S00438', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('439', 'Diana Lloyd', 'S00439', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('440', 'Alondra Wong', 'S00440', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('441', 'Brooks Bautista', 'S00441', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('442', 'Sean Chan', 'S00442', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('443', 'Cohen Chong', 'S00443', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('444', 'Peter Lai', 'S00444', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('445', 'Ismael Moran', 'S00445', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('446', 'Theo Yong', 'S00446', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('447', 'Zayne Sun', 'S00447', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('448', 'Ace Goh', 'S00448', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('449', 'Averie Ma', 'S00449', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('450', 'Rylie Khoo', 'S00450', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('451', 'Erick Ma', 'S00451', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('452', 'Arthur Soo', 'S00452', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('453', 'Paul Ong', 'S00453', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('454', 'Jenna Ho', 'S00454', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('455', 'Cesar Chua', 'S00455', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('456', 'Andy Ng', 'S00456', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('457', 'Jessica Frost', 'S00457', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('458', 'Shane Chua', 'S00458', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('459', 'Gracelyn Ho', 'S00459', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('460', 'Knox Tong', 'S00460', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('461', 'Harlow Li', 'S00461', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('462', 'Miranda Siew', 'S00462', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('463', 'Kate Frost', 'S00463', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('464', 'Cali Chan', 'S00464', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('465', 'Myla Lai', 'S00465', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('466', 'Heidi Law', 'S00466', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('467', 'Jessica Loong', 'S00467', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('468', 'Kyler Chong', 'S00468', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('469', 'Everleigh Ha', 'S00469', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('470', 'Kiara Lloyd', 'S00470', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('471', 'Jax Ho', 'S00471', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('472', 'Walter Yap', 'S00472', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('473', 'Zayne Loo', 'S00473', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('474', 'Makayla Kim', 'S00474', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('475', 'Brynn Lim', 'S00475', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('476', 'Leon Chua', 'S00476', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('477', 'Marco Chew', 'S00477', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('478', 'Harley Law', 'S00478', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('479', 'Kayleigh Chin', 'S00479', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('480', 'Dylan Wong', 'S00480', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('481', 'Adriel Chooi', 'S00481', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('482', 'Malakai Chin', 'S00482', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('483', 'Spencer Chau', 'S00483', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('484', 'Remington Tong', 'S00484', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('485', 'Dylan Sim', 'S00485', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('486', 'Atticus Goh', 'S00486', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('487', 'Marshall Siew', 'S00487', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('488', 'Conor Foong', 'S00488', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('489', 'Fabian Chin', 'S00489', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('490', 'Averie Kong', 'S00490', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('491', 'Maeve Loh', 'S00491', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('492', 'Elle Yong', 'S00492', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('493', 'Francisco Coffey', 'S00493', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('494', 'Warren Ho', 'S00494', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('495', 'Jeffrey Wong', 'S00495', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('496', 'Derek Sim', 'S00496', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('497', 'Charlee Chua', 'S00497', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('498', 'Collin Khoo', 'S00498', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('499', 'Hector Chau', 'S00499', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('500', 'Melissa Hood', 'S00500', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('501', 'Bianca Liew', 'S00501', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('502', 'Dalton Ha', 'S00502', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('503', 'Nyla Yee', 'S00503', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('504', 'Jared Yee', 'S00504', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('505', 'Kayson Chai', 'S00505', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('506', 'Briella Leong', 'S00506', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('507', 'Lana Ma', 'S00507', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('508', 'Andre Reyes', 'S00508', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('509', 'Chance Lai', 'S00509', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('510', 'Keira Kim', 'S00510', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('511', 'Daniella Khoo', 'S00511', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('512', 'Annalise Ho', 'S00512', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('513', 'Scarlet Looi', 'S00513', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('514', 'Emersyn Ong', 'S00514', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('515', 'Danielle Bishop', 'S00515', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('516', 'Gunner Siew', 'S00516', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('517', 'Stephanie Lim', 'S00517', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('518', 'Anderson Khoo', 'S00518', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('519', 'Bodhi Foong', 'S00519', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('520', 'Adelaide Wong', 'S00520', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('521', 'Aniyah Tanner', 'S00521', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('522', 'Joy Sze', 'S00522', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('523', 'Lana Loh', 'S00523', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('524', 'Ellis Reyes', 'S00524', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('525', 'Kash Bishop', 'S00525', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('526', 'Finley Chan', 'S00526', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('527', 'Garrett Chua', 'S00527', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('528', 'Tanner Law', 'S00528', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('529', 'Conor Loong', 'S00529', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('530', 'Leonel Ho', 'S00530', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('531', 'Zayne Wong', 'S00531', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('532', 'Sienna Lloyd', 'S00532', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('533', 'Bodhi Hood', 'S00533', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('534', 'Reid Chong', 'S00534', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('535', 'Theo Koh', 'S00535', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('536', 'Maeve Goh', 'S00536', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('537', 'Warren Chew', 'S00537', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('538', 'Alivia Koh', 'S00538', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('539', 'Sergio Siew', 'S00539', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('540', 'Kaia Soo', 'S00540', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('541', 'Kenzie Foong', 'S00541', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('542', 'Legend Hood', 'S00542', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('543', 'Alivia Sze', 'S00543', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
